"url","dob","pob","birth_info","city"
"https://fr.wikipedia.org//wiki/Jean-Michel_Esponda",1943-04-24,"Hendaye","Naissance	
24 avril 1943 
Hendaye","Hendaye"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Quilis",1941-10-28,"Coursan (France)	","Naissance	28 octobre 1941
à Coursan (France)	","Coursan"
"https://fr.wikipedia.org//wiki/Jean-Louis_Dehez",1944-05-06,"Mont-de-Marsan","Naissance	
6 mai 1944 
Mont-de-Marsan","Mont-de-Marsan"
"https://fr.wikipedia.org//wiki/Michel_Lasserre",1940-11-29,"Le Causé (France)	","Naissance	29 novembre 1940
à Le Causé (France)	","Le Causé"
"https://fr.wikipedia.org//wiki/Jean-Claude_Malbet",1937-08-28,"Larressingle","Naissance	
28 août 1937
Larressingle","Larressingle"
"https://fr.wikipedia.org//wiki/Alain_Plantefol",1942-12-26,"Colombes (France)	","Naissance	26 décembre 1942
à Colombes (France)	","Colombes"
"https://fr.wikipedia.org//wiki/G%C3%A9rard_Sutra",1946-03-21,"Narbonne	","Naissance	21 mars 1946
à Narbonne	","Narbonne"
"https://fr.wikipedia.org//wiki/Jacques_Londios",1946-01-14,"Montauban","Naissance	
14 janvier 1946 
Montauban","Montauban"
"https://fr.wikipedia.org//wiki/Jean_Trillo",1944-10-27,"Condom (France)	","Naissance	27 octobre 1944
à Condom (France)	","Condom"
"https://fr.wikipedia.org//wiki/Jacques_Crampagne",1944-04-07,"Foix","Naissance	
7 avril 1944 
Foix","Foix"
"https://fr.wikipedia.org//wiki/Jean-Michel_Capendeguy",1941-03-05,"Ciboure","Naissance	
5 mars 1941
Ciboure","Ciboure"
"https://fr.wikipedia.org//wiki/Jean-Jacques_L%C3%A9nient",1943-03-23,NA,"Naissance	
23 mars 1943 ",NA
"https://fr.wikipedia.org//wiki/Jean-Henri_Mir",1945-02-21,NA,"Naissance	
21 février 1945 ",NA
"https://fr.wikipedia.org//wiki/Jean-Marie_Bonal",1943-05-31,"Saint-Cirgues-de-Jordanne (France)	","Naissance	31 mai 1943
à Saint-Cirgues-de-Jordanne (France)	","Saint-Cirgues-de-Jordanne"
"https://fr.wikipedia.org//wiki/Jean-Claude_Noble",1944-12-29,"Marseille","Naissance	
29 décembre 1944
Marseille","Marseille"
"https://fr.wikipedia.org//wiki/Michel_Yachvili",1946-09-25,"Tulle (France)	","Naissance	25 septembre 1946
à Tulle (France)	","Tulle"
"https://fr.wikipedia.org//wiki/Michel_Greffe",1940-10-27,"Lyon 2e (France)	","Naissance	27 octobre 1940
à Lyon 2e (France)	","Lyon"
"https://fr.wikipedia.org//wiki/Jean-Paul_Baux",1946-06-16,"Larroque","Naissance	
16 juin 1946
Larroque","Larroque"
"https://fr.wikipedia.org//wiki/Jean_Ira%C3%A7abal_(rugby_%C3%A0_XV)",1941-07-06,"Larressore (France)	","Naissance	6 juillet 1941
à Larressore (France)	","Larressore"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Piazza_(rugby_%C3%A0_XV)",1947-12-01,"Moissac (France)	","Naissance	1er décembre 1947
à Moissac (France)	","Moissac"
"https://fr.wikipedia.org//wiki/Christian_Boujet",1942-08-29,"Jarrie (France)	","Naissance	29 août 1942
à Jarrie (France)	","Jarrie"
"https://fr.wikipedia.org//wiki/Bernard_Dutin",1944-12-09,"Thônes (France)	","Naissance	9 décembre 1944
à Thônes (France)	","Thônes"
"https://fr.wikipedia.org//wiki/Jean-Louis_B%C3%A9rot",1947-07-28,"Dax (France)	","Naissance	28 juillet 1947
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/Michel_Billi%C3%A8re",1943-07-16,"Salles-sur-Garonne (France)	","Naissance	16 juillet 1943
à Salles-sur-Garonne (France)	","Salles-sur-Garonne"
"https://fr.wikipedia.org//wiki/Claude_Chenevay",1943-02-09,"Grenoble","Naissance	
9 février 1943 
Grenoble","Grenoble"
"https://fr.wikipedia.org//wiki/Henri_Magois",1947-01-01,"La Rochelle","Naissance	
1er janvier 1947 
La Rochelle","La Rochelle"
"https://fr.wikipedia.org//wiki/Dominique_Bontemps",1946-05-27,"Rochefort","Naissance	
27 mai 1946 
Rochefort","Rochefort"
"https://fr.wikipedia.org//wiki/Lucien_Paries",1947-07-04,"Anglet (France)	","Naissance	4 juillet 1947
à Anglet (France)	","Anglet"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Ruiz",1947-03-30,"Séméac (France)	","Naissance	30 mars 1947
à Séméac (France)	","Séméac"
"https://fr.wikipedia.org//wiki/Jean_Silli%C3%A8res",1946-11-15,"Marciac (France)	","Naissance	15 novembre 1946
à Marciac (France)	","Marciac"
"https://fr.wikipedia.org//wiki/Pierre_Bi%C3%A9mouret",1943-04-11,"Mas-d'Auvignon (France)	","Naissance	11 avril 1943
à Mas-d'Auvignon (France)	","Mas-d'Auvignon"
"https://fr.wikipedia.org//wiki/Michel_Hauser",1945-07-10,"Lourdes","Naissance	
10 juillet 1945 
Lourdes","Lourdes"
"https://fr.wikipedia.org//wiki/Basile_Moraitis",1946-01-12,"Marseille","Naissance	
12 janvier 1946
Marseille","Marseille"
"https://fr.wikipedia.org//wiki/Christian_Swierczinski",1946-07-28,"Saint-Mayme-de-Péreyrol","Naissance	
28 juillet 1946
Saint-Mayme-de-Péreyrol","Saint-Mayme-de-Péreyrol"
"https://fr.wikipedia.org//wiki/Jean-Louis_Azarete",1945-05-08,"Urrugne (France)	","Naissance	8 mai 1945
à Urrugne (France)	","Urrugne"
"https://fr.wikipedia.org//wiki/Ren%C3%A9_B%C3%A9n%C3%A9sis",1944-08-29,"Orthez (France)	","Naissance	29 août 1944
à Orthez (France)	","Orthez"
"https://fr.wikipedia.org//wiki/G%C3%A9rard_Viard",1945-05-19,NA,"Naissance	19 mai 1945	",NA
"https://fr.wikipedia.org//wiki/Jean-Pierre_Bastiat",1949-04-11,"Pouillon (France)	","Naissance	11 avril 1949
à Pouillon (France)	","Pouillon"
"https://fr.wikipedia.org//wiki/Roger_Bourgarel",1947-04-21,"Toulouse (France)	","Naissance	21 avril 1947
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Pierre_Darbos",1939-12-10,"Saint-Paul-lès-Dax (France)	","Naissance	10 décembre 1939
à Saint-Paul-lès-Dax (France)	","Saint-Paul-lès-Dax"
"https://fr.wikipedia.org//wiki/Alain_Marot",1948-03-11,"Bergerac (France)	","Naissance	11 mars 1948
à Bergerac (France)	","Bergerac"
"https://fr.wikipedia.org//wiki/Michel_Savitsky",1946-10-31,"Sarrians","Naissance	
31 octobre 1946
Sarrians","Sarrians"
"https://fr.wikipedia.org//wiki/Jack_Cantoni",1948-05-11,"Carmaux (France)	","Naissance	11 mai 1948
à Carmaux (France)	","Carmaux"
"https://fr.wikipedia.org//wiki/Michel_Pebeyre",1948-06-21,"Brive (France)	","Naissance	21 juin 1948
à Brive (France)	","Brive-la-Gaillarde"
"https://fr.wikipedia.org//wiki/Max_Barrau",1950-11-26,"Beaumont-de-Lomagne (France)	","Naissance	26 novembre 1950
à Beaumont-de-Lomagne (France)	","Beaumont-de-Lomagne"
"https://fr.wikipedia.org//wiki/Daniel_Dubois_(rugby_%C3%A0_XV)",1944-06-17,"Montivilliers (France)	","Naissance	17 juin 1944
à Montivilliers (France)	","Montivilliers"
"https://fr.wikipedia.org//wiki/Marc_Etcheverry",1942-08-23,"Pau","Naissance	
23 août 1942 
Pau","Pau"
"https://fr.wikipedia.org//wiki/Roland_Bertranne",1949-12-06,"Ibos (France)	","Naissance	6 décembre 1949
à Ibos (France)	","Ibos"
"https://fr.wikipedia.org//wiki/Claude_Spanghero",1948-06-05,"Payra-sur-l'Hers (France)	","Naissance	5 juin 1948
à Payra-sur-l'Hers (France)	","Payra-sur-l'Hers"
"https://fr.wikipedia.org//wiki/Alain_Esteve",1946-09-15,"Castelnaudary (France)	","Naissance	15 septembre 1946
à Castelnaudary (France)	","Castelnaudary"
"https://fr.wikipedia.org//wiki/Jean-Claude_Skrela",1949-10-01,"Colomiers (France)	","Naissance	1er octobre 1949
à Colomiers (France)	","Colomiers"
"https://fr.wikipedia.org//wiki/Jean-Michel_Aguirre",1951-11-02,"Tostat (France)	","Naissance	2 novembre 1951
à Tostat (France)	","Tostat"
"https://fr.wikipedia.org//wiki/Victor_Boffelli",1947-03-20,"Arques (France)	","Naissance	20 mars 1947
à Arques (France)	","Arques"
"https://fr.wikipedia.org//wiki/Yvan_Buonomo",1946-09-19,"Sète (France)	","Naissance	19 septembre 1946
à Sète (France)	","Sète"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Dubertrand",1950-04-25,"Saubion (France)	","Naissance	25 avril 1950
à Saubion (France)	","Saubion"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Hortoland",1947-05-28,"Béziers (France)","Naissance	
28 mai 1947 
Hérault","Béziers"
"https://fr.wikipedia.org//wiki/Jean-Louis_Martin_(rugby_%C3%A0_XV)",1948-07-17,"Béziers (France)	","Naissance	17 juillet 1948
à Béziers (France)	","Béziers"
"https://fr.wikipedia.org//wiki/Richard_Astre",1948-08-28,"Toulouse (France)	","Naissance	28 août 1948
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Olivier_Saisset",1949-06-07,"Le Poujol-sur-Orb (France)	","Naissance	7 juin 1949
à Le Poujol-sur-Orb (France)	","Le Poujol-sur-Orb"
"https://fr.wikipedia.org//wiki/Armand_Vaquerin",1951-02-21,"Sévérac-le-Château (France)	","Naissance	21 février 1951
à Sévérac-le-Château (France)	","Sévérac-le-Château"
"https://fr.wikipedia.org//wiki/Jacques_Fouroux",1947-07-24,"Auch (France)	","Naissance	24 juillet 1947
à Auch (France)	","Auch"
"https://fr.wikipedia.org//wiki/Henri_Cabrol",1947-02-12,"Bize-Minervois (France)	","Naissance	12 février 1947
à Bize-Minervois (France)	","Bize-Minervois"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Lubrano",1946-09-19,"Sète","Naissance	
19 septembre 1946 
Sète","Sète"
"https://fr.wikipedia.org//wiki/Jean-Claude_Rossignol",1945-08-10,"Grignols","Naissance	
10 août 1945
Grignols","Grignols"
"https://fr.wikipedia.org//wiki/Michel_Droitecourt",1949-10-30,"Meaux	","Naissance	30 octobre 1949
à Meaux	","Meaux"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Romeu",1948-04-15,"Thuir (France)	","Naissance	15 avril 1948
à Thuir (France)	","Thuir"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Darrieussecq",1947-06-04,"Saint-Jean-de-Luz (France)	","Naissance	4 juin 1947
à Saint-Jean-de-Luz (France)	","Saint-Jean-de-Luz"
"https://fr.wikipedia.org//wiki/Christian_Badin",1949-09-11,"Pont-de-Vaux","Naissance	
11 septembre 1949 
Pont-de-Vaux","Pont-de-Vaux"
"https://fr.wikipedia.org//wiki/Jean-Francois_Phliponeau",1950-11-23,"Bordj El Kiffan (Algérie)","Naissance	23 novembre 1950
à Fort-de-l'Eau (Algérie Française)	","Bordj El Kiffan"
"https://fr.wikipedia.org//wiki/Gilles_Delaigue",1949-11-23,"Sainte-Colombe","Naissance	
23 novembre 1949 
Sainte-Colombe","Sainte-Colombe"
"https://fr.wikipedia.org//wiki/Jacques_Rougerie_(rugby_%C3%A0_XV)",1945-06-21,"Pamiers","Naissance	
21 juin 1945
Pamiers","Pamiers"
"https://fr.wikipedia.org//wiki/Michel_Sappa",1949-03-19,"Toulon","Naissance	
19 mars 1949 
Toulon","Toulon"
"https://fr.wikipedia.org//wiki/Ren%C3%A9_S%C3%A9guier",1949-09-08,"Vendres (France)","Naissance	
8 septembre 1949 
Hérault","Vendres"
"https://fr.wikipedia.org//wiki/Jean_Costantino",1944-09-28,"Montauban","Naissance	
28 septembre 1944 
Montauban","Montauban"
"https://fr.wikipedia.org//wiki/Daniel_Kaczorowski",1952-10-31,"Le Creusot (France)	","Naissance	31 octobre 1952
à Le Creusot (France)	","Le Creusot"
"https://fr.wikipedia.org//wiki/Joel_Pecune",1951-03-03,NA,"Naissance	
3 mars 1951 ",NA
"https://fr.wikipedia.org//wiki/Jean-Francois_Gourdon",1954-09-28,"Paris","Naissance	
28 septembre 1954 
Paris","Paris"
"https://fr.wikipedia.org//wiki/Francis_Haget",1949-10-01,"Sauveterre-de-Béarn	","Naissance	1er octobre 1949
à Sauveterre-de-Béarn	","Sauveterre-de-Béarn"
"https://fr.wikipedia.org//wiki/Alain_Paco",1952-05-01,"Béziers (France)	","Naissance	1er mai 1952
à Béziers (France)	","Béziers"
"https://fr.wikipedia.org//wiki/Georges_Senal",1947-04-21,"Sérignan","Naissance	
21 avril 1947 
Sérignan","Sérignan"
"https://fr.wikipedia.org//wiki/Laurent_Desnoyer",1948-05-19,"Brive-la-Gaillarde","Naissance	
19 mai 1948 
Brive-la-Gaillarde","Brive-la-Gaillarde"
"https://fr.wikipedia.org//wiki/Jean-Martin_Etchenique",1954-01-17,"Ustaritz","Naissance	
17 janvier 1954 
Ustaritz","Ustaritz"
"https://fr.wikipedia.org//wiki/Michel_Taffary",1950-04-25,"Peyrehorade","Naissance	
25 avril 1950 
Peyrehorade","Peyrehorade"
"https://fr.wikipedia.org//wiki/Gerard_Cholley",1945-06-06,"Luxeuil-les-Bains	","Naissance	6 juin 1945
à Luxeuil-les-Bains	","Luxeuil-les-Bains"
"https://fr.wikipedia.org//wiki/Alain_Guilbert",1950-09-28,"Saint-Maur-des-Fossés (France)	","Naissance	28 septembre 1950
à Saint-Maur-des-Fossés (France)	","Saint-Maur-des-Fossés"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Rives",1952-12-31,"Toulouse (France)	","Naissance	31 décembre 1952
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Jean-Luc_Averous",1954-10-22,"Béziers (France)	","Naissance	22 octobre 1954
à Béziers (France)	","Béziers"
"https://fr.wikipedia.org//wiki/Jean-Louis_Ugartemendia",1943-07-10,"Bayonne (France)	","Naissance	10 juillet 1943
à Bayonne (France)	","Bayonne"
"https://fr.wikipedia.org//wiki/Francois_Sangalli",1952-09-08,"Narbonne (France)	","Naissance	8 septembre 1952
à Narbonne (France)	","Narbonne"
"https://fr.wikipedia.org//wiki/Yves_Brunet",1950-08-25,"Peyrestortes","Naissance	
25 août 1950 
Peyrestortes","Peyrestortes"
"https://fr.wikipedia.org//wiki/Dominique_Harize",1956-02-26,"Saint-Céré (France)	","Naissance	26 février 1956
à Saint-Céré (France)	","Saint-Céré"
"https://fr.wikipedia.org//wiki/Michel_Palmi%C3%A9",1951-12-01,"Béziers (France)	","Naissance	1er décembre 1951
à Béziers (France)	","Béziers"
"https://fr.wikipedia.org//wiki/Robert_Paparemborde",1948-07-05,"Ance (France)	","Naissance	5 juillet 1948
à Ance (France)	","Ance"
"https://fr.wikipedia.org//wiki/Patrice_P%C3%A9ron",1949-06-20,"Colombes (France)	","Naissance	20 juin 1949
à Colombes (France)	","Colombes"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Pesteil",1954-11-12,"Vendres (France)","Naissance	
12 novembre 1954 
Hérault","Vendres"
"https://fr.wikipedia.org//wiki/G%C3%A9rard_Rousset_(rugby_%C3%A0_XV)",1953-01-31,"Bourg-lès-Valence (France)	","Naissance	31 janvier 1953
à Bourg-lès-Valence (France)	","Bourg-lès-Valence"
"https://fr.wikipedia.org//wiki/Jean-Francois_Imbernon",1951-10-17,"Sahorre (France)","Naissance	17 octobre 1951
à Sahorre ou Perpignan (France)	","Sahorre"
"https://fr.wikipedia.org//wiki/Ren%C3%A9_Berg%C3%A8s-Cau",1949-02-28,"Encausse-les-Thermes (France)	","Naissance	28 février 1949
à Encausse-les-Thermes (France)	","Encausse-les-Thermes"
"https://fr.wikipedia.org//wiki/Jacques_Cimarosti",1950-10-23,"Lourdes (France)	","Naissance	23 octobre 1950
à Lourdes (France)	","Lourdes"
"https://fr.wikipedia.org//wiki/Guy_Gasparotto",1948-06-02,"Aucamville (France)","Naissance	
2 juin 1948 
Haute-Garonne","Aucamville"
"https://fr.wikipedia.org//wiki/Daniel_Bustaffa",1956-01-11,"Carcassonne (France)	","Naissance	11 janvier 1956
à Carcassonne (France)	","Carcassonne"
"https://fr.wikipedia.org//wiki/Jean-Luc_Joinel",1953-09-21,"Saint-Vincent-de-Cosse (France)	","Naissance	21 septembre 1953
à Saint-Vincent-de-Cosse (France)	","Saint-Vincent-de-Cosse"
"https://fr.wikipedia.org//wiki/Guy_Nov%C3%A8s",1954-02-05,"Toulouse (France)	","Naissance	5 février 1954
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Jacques_Gasc",1949-12-24,"Graulhet (France)	","Naissance	24 décembre 1949
à Graulhet (France)	","Graulhet"
"https://fr.wikipedia.org//wiki/Christian_Belascain",1953-11-01,"Biarritz","Naissance	
1er novembre 1953
Biarritz","Biarritz"
"https://fr.wikipedia.org//wiki/Pierre_Dospital",1950-05-15,"Itxassou","Naissance	
15 mai 1950 
Itxassou","Itxassou"
"https://fr.wikipedia.org//wiki/J%C3%A9r%C3%B4me_Gallion",1955-04-04,"Toulon (France)	","Naissance	4 avril 1955
à Toulon (France)	","Toulon"
"https://fr.wikipedia.org//wiki/Bernard_Vivi%C3%A8s",1955-09-03,"Rieumes	","Naissance	3 septembre 1955
à Rieumes	","Rieumes"
"https://fr.wikipedia.org//wiki/Louis_Bilbao",1956-09-14,"Saint-Jean-de-Luz (France)	","Naissance	14 septembre 1956
à Saint-Jean-de-Luz (France)	","Saint-Jean-de-Luz"
"https://fr.wikipedia.org//wiki/Alain_Caussade",1952-07-27,"Juillan (France)	","Naissance	27 juillet 1952
à Juillan (France)	","Juillan"
"https://fr.wikipedia.org//wiki/Michel_Clemente",1955-11-03,"Oloron-Sainte-Marie","Naissance	
3 novembre 1955 
Oloron-Sainte-Marie","Oloron-Sainte-Marie"
"https://fr.wikipedia.org//wiki/Yves_Lafarge",1953-01-16,"Chaville","Naissance	
16 janvier 1953 
Chaville","Chaville"
"https://fr.wikipedia.org//wiki/Alain_Maleig",1952-07-10,"Oloron-Sainte-Marie","Naissance	
10 juillet 1952 
Oloron-Sainte-Marie","Oloron-Sainte-Marie"
"https://fr.wikipedia.org//wiki/Fr%C3%A9d%C3%A9ric_Costes",1957-06-27,"La Rochelle","Naissance	
27 juin 1957 
La Rochelle","La Rochelle"
"https://fr.wikipedia.org//wiki/Roger_Aguerre",1957-03-13,"Mauléon-Licharre (France)	","Naissance	13 mars 1957
à Mauléon-Licharre (France)	","Mauléon-Licharre"
"https://fr.wikipedia.org//wiki/Yves_Malquier",1956-05-07,"Sigean (France)	","Naissance	7 mai 1956
à Sigean (France)	","Sigean"
"https://fr.wikipedia.org//wiki/Jean-Fran%C3%A7ois_Marchal",1949-12-16,"10e arrondissement de Paris","Naissance	
16 décembre 1949
10e arrondissement de Paris","Paris"
"https://fr.wikipedia.org//wiki/Christian_Beguerie",1955-07-26,"Layrac","Naissance	
26 juillet 1955 
Layrac","Layrac"
"https://fr.wikipedia.org//wiki/Didier_Codorniou",1958-02-13,"Narbonne (France)	","Naissance	13 février 1958
à Narbonne (France)	","Narbonne"
"https://fr.wikipedia.org//wiki/Guy_Colomine",1955-07-11,"Narbonne (France)	","Naissance	11 juillet 1955
à Narbonne (France)	","Narbonne"
"https://fr.wikipedia.org//wiki/Philippe_Dintrans",1957-01-29,"Tarbes (France)	","Naissance	29 janvier 1957
à Tarbes (France)	","Tarbes"
"https://fr.wikipedia.org//wiki/Patrick_Mesny",1954-08-18,"Montluçon (France)	","Naissance	18 août 1954
à Montluçon (France)	","Montluçon"
"https://fr.wikipedia.org//wiki/Patrick_Salas",1954-03-03,"Narbonne (France)	","Naissance	3 mars 1954
à Narbonne (France)	","Narbonne"
"https://fr.wikipedia.org//wiki/Daniel_Dubroca",1954-04-25,"Aiguillon (France)	","Naissance	25 avril 1954
à Aiguillon (France)	","Aiguillon"
"https://fr.wikipedia.org//wiki/Jacques_Cristina",1948-07-07,"Clermont-Ferrand","Naissance	
7 juillet 1948 
Clermont-Ferrand","Clermont-Ferrand"
"https://fr.wikipedia.org//wiki/Manuel_Carpentier",1959-10-15,"Calais","Naissance	
15 octobre 1959 
Calais","Calais"
"https://fr.wikipedia.org//wiki/Yves_Duhard",1955-07-11,"Bagnères-de-Bigorre","Naissance	
11 juillet 1955 
Bagnères-de-Bigorre","Bagnères-de-Bigorre"
"https://fr.wikipedia.org//wiki/Serge_Gabernet",1955-02-06,"Montréjeau (France)	","Naissance	6 février 1955
à Montréjeau (France)	","Montréjeau"
"https://fr.wikipedia.org//wiki/Pierre_Pedeutour",1955-03-30,"Menzel Bouzelfa","Naissance	
30 mars 1955 
Menzel Bouzelfa","Menzel Bouzelfa"
"https://fr.wikipedia.org//wiki/Serge_Blanco",1958-08-31,"Caracas (Venezuela)	","Naissance	31 août 1958
à Caracas (Venezuela)	","Caracas"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Elissalde",1953-12-31,"La Rochelle","Naissance	
31 décembre 1953 
La Rochelle","La Rochelle"
"https://fr.wikipedia.org//wiki/Pierre_Lacans",1957-04-23,"Lézignan-Corbières","Naissance	
23 avril 1957
Lézignan-Corbières","Lézignan-Corbières"
"https://fr.wikipedia.org//wiki/Laurent_Pardo",1958-02-19,"Bayonne (France)	","Naissance	19 février 1958
à Bayonne (France)	","Bayonne"
"https://fr.wikipedia.org//wiki/Jean-Paul_Wolf",1960-11-07,"Montreuil","Naissance	
7 novembre 1960 
Montreuil","Montreuil"
"https://fr.wikipedia.org//wiki/Eric_Buchet",1957-11-28,"Nice (France)	","Naissance	28 novembre 1957
à Nice (France)	","Nice"
"https://fr.wikipedia.org//wiki/Michel_Cremaschi",1956-04-26,"Landes","Naissance	
26 avril 1956 
Landes","Landes"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Fauvel",1956-02-09,NA,"Naissance	9 février 1956	",NA
"https://fr.wikipedia.org//wiki/Pierre_Berbizier",1958-06-17,"Saint-Gaudens (France)	","Naissance	17 juin 1958
à Saint-Gaudens (France)	","Saint-Gaudens"
"https://fr.wikipedia.org//wiki/Daniel_Revailler",1948-08-20,NA,"Naissance	
20 août 1948 ",NA
"https://fr.wikipedia.org//wiki/Guy_Laporte",1952-12-15,"Beaufort (France)	","Naissance	15 décembre 1952
à Beaufort (France)	","Beaufort"
"https://fr.wikipedia.org//wiki/Dominique_Erbani",1956-08-16,"Eymet (France)	","Naissance	16 août 1956
à Eymet (France)	","Eymet"
"https://fr.wikipedia.org//wiki/Michel_Fabre_(rugby_%C3%A0_XV)",1956-09-11,"Pézenas (France)	","Naissance	11 septembre 1956
à Pézenas (France)	","Pézenas"
"https://fr.wikipedia.org//wiki/Alain_Lorieux",1956-03-26,"La Tronche (France)	","Naissance	26 mars 1956
à La Tronche (France)	","La Tronche"
"https://fr.wikipedia.org//wiki/Laurent_Rodriguez",1960-06-25,"Poitiers (France)	","Naissance	25 juin 1960
à Poitiers (France)	","Poitiers"
"https://fr.wikipedia.org//wiki/Adrien_Mournet",1953-07-05,NA,"Naissance	5 juillet 1953	",NA
"https://fr.wikipedia.org//wiki/Marc_Sallefranque",1960-04-06,"Dax","Naissance	
6 avril 1960 
Dax","Dax"
"https://fr.wikipedia.org//wiki/Jean-Patrick_Lescarboura",1961-01-09,"Monein (France)	","Naissance	9 janvier 1961
à Monein (France)	","Monein"
"https://fr.wikipedia.org//wiki/G%C3%A9rald_Martinez",1955-03-30,"Montréjeau","Naissance	
30 mars 1955 
Montréjeau","Montréjeau"
"https://fr.wikipedia.org//wiki/Patrick_Perrier",1957-01-20,"Bayonne (France)	","Naissance	20 janvier 1957
à Bayonne (France)	","Bayonne"
"https://fr.wikipedia.org//wiki/Didier_Camberabero",1961-01-09,"Valence (France)	","Naissance	9 janvier 1961
à Valence (France)	","Valence"
"https://fr.wikipedia.org//wiki/Pierre_Chadebech",1959-05-03,"Ussel (France)	","Naissance	3 mai 1959
à Ussel (France)	","Ussel"
"https://fr.wikipedia.org//wiki/Jean_Condom",1960-08-15,"Saint-André-de-Seignanx (France)	","Naissance	15 août 1960
à Saint-André-de-Seignanx (France)	","Saint-André-de-Seignanx"
"https://fr.wikipedia.org//wiki/Patrick_Est%C3%A8ve",1959-02-14,"Lavelanet (France)	","Naissance	14 février 1959
à Lavelanet (France)	","Lavelanet"
"https://fr.wikipedia.org//wiki/Philippe_Sella",1962-02-14,"Tonneins (France)	","Naissance	14 février 1962
à Tonneins (France)	","Tonneins"
"https://fr.wikipedia.org//wiki/Thierry_Janeczek",1959-08-06,"Saint-Denis-du-Sig (Algérie)	","Naissance	6 août 1959
à Saint-Denis-du-Sig (Algérie)	","Saint-Denis-du-Sig"
"https://fr.wikipedia.org//wiki/Jean-Charles_Orso",1958-01-06,"Cannes","Naissance	
6 janvier 1958 
Cannes","Cannes"
"https://fr.wikipedia.org//wiki/Jacques_B%C3%A9gu",1957-04-22,"Dax (France)	","Naissance	22 avril 1957
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/Christian_Delage_(rugby_%C3%A0_XV,_1954)",1954-01-16,"Brive-la-Gaillarde (France)	","Naissance	16 janvier 1954
à Brive-la-Gaillarde (France)	","Brive-la-Gaillarde"
"https://fr.wikipedia.org//wiki/Jean-Louis_Dupont",1956-03-17,"Beaumont-de-Lomagne","Naissance	
17 mars 1956 
Beaumont-de-Lomagne","Beaumont-de-Lomagne"
"https://fr.wikipedia.org//wiki/Bernard_Herrero",1957-09-19,"Toulon","Naissance	
19 septembre 1957 
Toulon","Toulon"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Garuet-Lempirou",1953-06-15,"Lourdes (France)	","Naissance	15 juin 1953
à Lourdes (France)	","Lourdes"
"https://fr.wikipedia.org//wiki/Jean-Baptiste_Lafond",1961-12-29,"Neuilly-sur-Seine (France)	","Naissance	29 décembre 1961
à Neuilly-sur-Seine (France)	","Neuilly-sur-Seine"
"https://fr.wikipedia.org//wiki/Patrice_Lagisquet",1962-09-04,"Arcachon (France)	","Naissance	4 septembre 1962
à Arcachon (France)	","Arcachon"
"https://fr.wikipedia.org//wiki/Pierre-%C3%89douard_Detrez",1956-06-17,"Paris","Naissance	
17 juin 1956 
Paris","Paris"
"https://fr.wikipedia.org//wiki/Jacques_Gratton",1957-11-29,"Lectoure","Naissance	
29 novembre 1957 
Lectoure","Lectoure"
"https://fr.wikipedia.org//wiki/%C3%89ric_Bonneval",1963-11-19,"Toulouse (France)	","Naissance	19 novembre 1963
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Bernard_Lavigne_(n%C3%A9_en_1954)",1954-08-23,"Douzains","Naissance	
23 août 1954
Douzains","Douzains"
"https://fr.wikipedia.org//wiki/%C3%89ric_Champ",1962-06-08,"Toulon (France)	","Naissance	8 juin 1962
à Toulon (France)	","Toulon"
"https://fr.wikipedia.org//wiki/Herv%C3%A9_Chabowski",1959-08-20,"Cavaillon ( France)	","Naissance	20 août 1959
à Cavaillon ( France)	","Cavaillon"
"https://fr.wikipedia.org//wiki/Thierry_Picard",1956-11-10,"Saint-Sauves-d'Auvergne","Naissance	
10 novembre 1956 
Saint-Sauves-d'Auvergne","Saint-Sauves-d'Auvergne"
"https://fr.wikipedia.org//wiki/Philippe_Marocco",1960-06-14,"Cintegabelle","Naissance	
14 juin 1960 
Cintegabelle","Cintegabelle"
"https://fr.wikipedia.org//wiki/Denis_Charvet",1962-05-12,"Cahors (France)	","Naissance	12 mai 1962
à Cahors (France)	","Cahors"
"https://fr.wikipedia.org//wiki/J%C3%A9r%C3%B4me_Bianchi",1961-07-31,"Pau","Naissance	
31 juillet 1961 
Pau","Pau"
